id,language,tokenizer,model_id,word_count,subword_count,seq_length,fragmentation_ratio,unk_rate,trunc_64,trunc_128,trunc_256,trunc_512
365,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,10,12,1.1111,0.0,0,0,0,0
8223,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,14,16,1.4,0.0,0,0,0,0
4275,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,11,13,1.375,0.0,0,0,0,0
7631,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,8,10,1.6,0.0,0,0,0,0
6250,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
283,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
3109,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,14,16,1.4,0.0,0,0,0,0
2998,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,16,18,1.4545,0.0,0,0,0,0
6220,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
4727,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,13,15,1.3,0.0,0,0,0,0
6751,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,17,19,1.5455,0.0,0,0,0,0
673,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,20,29,31,1.45,0.0,0,0,0,0
6451,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,13,15,1.4444,0.0,0,0,0,0
8608,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
3394,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
5298,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,8,10,1.3333,0.0,0,0,0,0
5567,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
5783,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,24,38,40,1.5833,0.0,0,0,0,0
8180,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,13,15,1.625,0.0,0,0,0,0
2382,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,29,43,45,1.4828,0.0,0,0,0,0
1503,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,18,20,1.3846,0.0,0,0,0,0
8669,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,13,15,1.3,0.0,0,0,0,0
1255,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,7,9,1.1667,0.0,0,0,0,0
1561,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,6,8,1.2,0.0,0,0,0,0
8585,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,8,10,1.6,0.0,0,0,0,0
924,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,7,9,1.4,0.0,0,0,0,0
3723,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,7,9,1.75,0.0,0,0,0,0
336,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
5056,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,9,11,1.2857,0.0,0,0,0,0
8628,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,8,10,1.3333,0.0,0,0,0,0
9943,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,11,13,1.375,0.0,0,0,0,0
3959,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
5295,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
9938,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,8,10,1.6,0.0,0,0,0,0
8594,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,22,24,1.6923,0.0,0,0,0,0
3533,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,15,29,31,1.9333,0.0,0,0,0,0
5740,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,14,16,1.75,0.0,0,0,0,0
6893,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,15,17,1.5,0.0,0,0,0,0
5247,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,13,15,1.3,0.0,0,0,0,0
5553,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,10,12,1.25,0.0,0,0,0,0
6300,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
97,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,11,13,1.375,0.0,0,0,0,0
7313,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
8309,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,10,12,1.25,0.0,0,0,0,0
6128,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,13,15,2.1667,0.0,0,0,0,0
4245,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
704,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
2376,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,10,12,1.6667,0.0,0,0,0,0
957,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
6366,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
3542,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
5255,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,20,22,1.5385,0.0,0,0,0,0
2806,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
1485,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
5537,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,15,17,1.5,0.0,0,0,0,0
1079,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,11,13,1.2222,0.0,0,0,0,0
8596,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,18,20,1.6364,0.0,0,0,0,0
6864,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
622,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,13,15,1.3,0.0,0,0,0,0
5402,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,13,15,1.4444,0.0,0,0,0,0
984,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
4616,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,15,17,1.6667,0.0,0,0,0,0
730,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,9,11,1.125,0.0,0,0,0,0
1493,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
7569,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,9,11,1.5,0.0,0,0,0,0
1896,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
512,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,16,21,23,1.3125,0.0,0,0,0,0
9208,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
6947,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
1402,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,15,17,1.3636,0.0,0,0,0,0
3130,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
9477,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,9,11,1.5,0.0,0,0,0,0
4140,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,8,10,1.3333,0.0,0,0,0,0
219,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,12,18,20,1.5,0.0,0,0,0,0
5597,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
3167,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
4364,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,12,17,19,1.4167,0.0,0,0,0,0
7492,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
9969,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,11,13,1.2222,0.0,0,0,0,0
8031,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,8,10,1.3333,0.0,0,0,0,0
6927,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,17,24,26,1.4118,0.0,0,0,0,0
1707,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,20,22,1.8182,0.0,0,0,0,0
2122,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,20,30,32,1.5,0.0,0,0,0,0
1677,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
2776,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,9,11,1.125,0.0,0,0,0,0
3446,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,14,19,21,1.3571,0.0,0,0,0,0
5001,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
8721,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,9,11,1.5,0.0,0,0,0,0
1361,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,16,18,1.6,0.0,0,0,0,0
1795,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,14,16,2.3333,0.0,0,0,0,0
1325,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,8,10,1.3333,0.0,0,0,0,0
1375,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,8,10,1.6,0.0,0,0,0,0
7098,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,16,20,22,1.25,0.0,0,0,0,0
5122,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
9273,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
6777,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,30,44,46,1.4667,0.0,0,0,0,0
1198,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,14,16,1.75,0.0,0,0,0,0
3460,tamil,indicbert,ai4bharat/IndicBERTv2-MLM-only,20,29,31,1.45,0.0,0,0,0,0
6579,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
1946,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
5491,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
8464,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
5033,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
6085,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,15,17,1.6667,0.0,0,0,0,0
6133,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
4027,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
4459,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,23,25,2.5556,0.0,0,0,0,0
1214,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,11,13,1.8333,0.0,0,0,0,0
6698,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,10,12,1.6667,0.0,0,0,0,0
5043,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
7980,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,13,15,1.625,0.0,0,0,0,0
1413,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
3527,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,17,19,2.125,0.0,0,0,0,0
5107,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,18,20,2.0,0.0,0,0,0,0
6822,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,12,14,1.5,0.0,0,0,0,0
2444,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
8885,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,13,15,1.4444,0.0,0,0,0,0
3325,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
3818,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,22,24,2.2,0.0,0,0,0,0
5239,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
1256,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,25,27,1.9231,0.0,0,0,0,0
3511,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
4908,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,27,29,3.0,0.0,0,0,0,0
9511,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,20,22,2.0,0.0,0,0,0,0
5030,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,18,20,2.25,0.0,0,0,0,0
9379,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
5622,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,22,42,44,1.9091,0.0,0,0,0,0
6649,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,20,35,37,1.75,0.0,0,0,0,0
2983,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,21,23,2.1,0.0,0,0,0,0
2244,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,15,17,2.1429,0.0,0,0,0,0
3343,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,16,18,1.7778,0.0,0,0,0,0
3497,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,20,22,2.0,0.0,0,0,0,0
1828,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
1122,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,13,15,2.6,0.0,0,0,0,0
7709,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,17,19,2.125,0.0,0,0,0,0
1314,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,19,21,2.1111,0.0,0,0,0,0
508,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,37,39,2.8462,0.0,0,0,0,0
3096,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,17,19,2.4286,0.0,0,0,0,0
7512,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,27,58,60,2.1481,0.0,0,0,0,0
4091,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
1806,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,9,11,2.25,0.0,0,0,0,0
4225,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,12,28,30,2.3333,0.0,0,0,0,0
6956,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,13,15,2.1667,0.0,0,0,0,0
8925,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
5583,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,12,14,2.4,0.0,0,0,0,0
6491,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
3221,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,21,23,2.3333,0.0,0,0,0,0
4144,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
868,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,14,16,1.5556,0.0,0,0,0,0
2925,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
4567,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
788,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,18,29,31,1.6111,0.0,0,0,0,0
1497,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,36,78,80,2.1667,0.0,1,0,0,0
8546,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
5572,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
9748,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,16,18,1.7778,0.0,0,0,0,0
9230,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,17,19,2.125,0.0,0,0,0,0
9203,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,18,20,2.0,0.0,0,0,0,0
2860,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,15,17,2.5,0.0,0,0,0,0
3690,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,15,17,2.5,0.0,0,0,0,0
5693,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
4325,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,16,18,1.6,0.0,0,0,0,0
3292,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,22,41,43,1.8636,0.0,0,0,0,0
595,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,22,24,2.2,0.0,0,0,0,0
332,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,13,15,2.1667,0.0,0,0,0,0
208,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,21,23,2.3333,0.0,0,0,0,0
899,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,17,19,1.8889,0.0,0,0,0,0
8487,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,17,41,43,2.4118,0.0,0,0,0,0
3370,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,18,20,2.0,0.0,0,0,0,0
2648,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,25,57,59,2.28,0.0,0,0,0,0
4400,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,13,15,1.4444,0.0,0,0,0,0
19,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,16,32,34,2.0,0.0,0,0,0,0
2974,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,14,25,27,1.7857,0.0,0,0,0,0
8413,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,16,18,2.0,0.0,0,0,0,0
302,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,16,18,1.7778,0.0,0,0,0,0
7794,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
1602,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
3081,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,15,37,39,2.4667,0.0,0,0,0,0
4235,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,26,28,2.6,0.0,0,0,0,0
5950,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,15,17,1.6667,0.0,0,0,0,0
1229,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,22,24,2.4444,0.0,0,0,0,0
9368,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,17,38,40,2.2353,0.0,0,0,0,0
1199,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,13,28,30,2.1538,0.0,0,0,0,0
9800,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,10,12,2.5,0.0,0,0,0,0
9780,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,17,19,3.4,0.0,0,0,0,0
4198,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,15,17,2.1429,0.0,0,0,0,0
8878,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,17,36,38,2.1176,0.0,0,0,0,0
834,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,9,11,1.5,0.0,0,0,0,0
4832,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,16,18,2.6667,0.0,0,0,0,0
3902,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,17,19,1.8889,0.0,0,0,0,0
7284,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
3654,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,10,12,1.6667,0.0,0,0,0,0
9076,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,11,13,1.5714,0.0,0,0,0,0
6909,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,12,14,2.4,0.0,0,0,0,0
1075,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,8,10,2.0,0.0,0,0,0,0
1803,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,14,16,2.8,0.0,0,0,0,0
8775,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,17,19,1.7,0.0,0,0,0,0
4563,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
6418,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,15,17,1.875,0.0,0,0,0,0
8091,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
2696,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,19,21,1.9,0.0,0,0,0,0
5121,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,15,17,1.6667,0.0,0,0,0,0
3092,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,17,19,2.4286,0.0,0,0,0,0
9451,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,15,17,2.1429,0.0,0,0,0,0
2327,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,17,19,2.4286,0.0,0,0,0,0
6692,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
3835,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,8,10,2.0,0.0,0,0,0,0
8175,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,10,12,1.6667,0.0,0,0,0,0
1881,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,16,18,2.0,0.0,0,0,0,0
2399,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,16,18,2.2857,0.0,0,0,0,0
5440,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
8323,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,24,51,53,2.125,0.0,0,0,0,0
6930,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
8722,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
6141,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,7,9,1.4,0.0,0,0,0,0
8452,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,12,22,24,1.8333,0.0,0,0,0,0
6887,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,14,16,2.3333,0.0,0,0,0,0
7835,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,11,30,32,2.7273,0.0,0,0,0,0
2174,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,16,40,42,2.5,0.0,0,0,0,0
6526,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,15,17,2.5,0.0,0,0,0,0
1430,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,18,20,1.8,0.0,0,0,0,0
7303,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,10,12,2.0,0.0,0,0,0,0
423,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,13,15,1.8571,0.0,0,0,0,0
7532,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,8,10,1.6,0.0,0,0,0,0
29,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,10,12,1.4286,0.0,0,0,0,0
6432,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,13,15,1.625,0.0,0,0,0,0
296,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,7,9,1.75,0.0,0,0,0,0
2096,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,11,13,1.8333,0.0,0,0,0,0
1821,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,12,14,1.7143,0.0,0,0,0,0
1712,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,12,14,2.0,0.0,0,0,0,0
7176,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,22,41,43,1.8636,0.0,0,0,0,0
8954,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
8293,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,27,49,51,1.8148,0.0,0,0,0,0
4005,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,9,11,1.8,0.0,0,0,0,0
9680,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,13,15,1.4444,0.0,0,0,0,0
7137,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,12,14,2.4,0.0,0,0,0,0
4024,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,7,14,16,2.0,0.0,0,0,0,0
9320,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,6,14,16,2.3333,0.0,0,0,0,0
1243,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,4,7,9,1.75,0.0,0,0,0,0
9663,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,17,26,28,1.5294,0.0,0,0,0,0
3567,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,9,22,24,2.4444,0.0,0,0,0,0
4730,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,8,16,18,2.0,0.0,0,0,0,0
9861,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,5,11,13,2.2,0.0,0,0,0,0
3954,tamilish,indicbert,ai4bharat/IndicBERTv2-MLM-only,10,18,20,1.8,0.0,0,0,0,0
